Data;Czas;Ćwiczenie;Seria;Powt.;Uwaga;
19.04.20;14:23:38;Dotykanie pięt (leżąc);2;42;
19.04.20;14:25:23;Dotykanie pięt (leżąc);3;44;
19.04.20;14:27:12;Dotykanie pięt (leżąc);4;44;
19.04.20;14:28:57;Dotykanie pięt (leżąc);5;60;
19.04.20;14:51:55;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);1;46;
19.04.20;14:53:43;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);2;40;
19.04.20;14:55:26;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);3;36;
19.04.20;14:57:34;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);4;30;
19.04.20;15:00:24;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);5;20;
19.04.20;15:02:07;Unoszenie nóg (leżąc);1;26;
19.04.20;15:04:05;Unoszenie nóg (leżąc);2;20;
19.04.20;15:05:51;Unoszenie nóg (leżąc);3;16;
19.04.20;15:07:45;Unoszenie nóg (leżąc);4;18;
19.04.20;15:08:54;Unoszenie nóg (leżąc);5;18;
21.04.20;17:11:47;Dotykanie pięt (leżąc);1;70;
21.04.20;17:13:43;Dotykanie pięt (leżąc);2;46;
21.04.20;17:15:27;Dotykanie pięt (leżąc);3;56;
21.04.20;17:16:36;Dotykanie pięt (leżąc);4;48;
21.04.20;17:19:11;Dotykanie pięt (leżąc);5;64;
21.04.20;17:28:19;Nożyce (leżąc);1;44;
21.04.20;17:29:32;Nożyce (leżąc);2;26;
21.04.20;17:31:04;Nożyce (leżąc);3;26;
21.04.20;17:32:29;Nożyce (leżąc);4;22;
21.04.20;17:33:53;Nożyce (leżąc);5;22;
21.04.20;17:42:03;Unoszenie bioder, ugięte nogi (leżąc);1;26;
21.04.20;17:43:29;Unoszenie bioder, ugięte nogi (leżąc);2;26;
21.04.20;17:44:53;Unoszenie bioder, ugięte nogi (leżąc);3;24;
21.04.20;17:46:49;Unoszenie bioder, ugięte nogi (leżąc);4;22;
21.04.20;17:48:10;Unoszenie bioder, ugięte nogi (leżąc);5;22;
22.04.20;17:16:54;Unoszenie nóg (leżąc);1;26;
22.04.20;17:19:26;Unoszenie nóg (leżąc);2;22;
22.04.20;17:22:49;Unoszenie nóg (leżąc);3;18;
22.04.20;17:25:45;Unoszenie nóg (leżąc);4;18;
22.04.20;17:28:26;Unoszenie nóg (leżąc);5;18;
22.04.20;17:52:50;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);1;46;
22.04.20;17:55:13;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);2;40;
22.04.20;17:56:55;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);3;36;
22.04.20;17:58:26;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);4;30;
22.04.20;17:59:22;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);5;22;
23.04.20;22:07:29;Nożyce (leżąc);1;50;
23.04.20;22:08:05;Nożyce (leżąc);2;28;
23.04.20;22:09:16;Nożyce (leżąc);3;26;
23.04.20;22:10:22;Nożyce (leżąc);4;30;
23.04.20;22:11:16;Nożyce (leżąc);5;22;
23.04.20;22:19:04;Dotykanie pięt (leżąc);1;76;
23.04.20;22:19:52;Dotykanie pięt (leżąc);2;46;
23.04.20;22:21:35;Dotykanie pięt (leżąc);3;56;
23.04.20;22:23:03;Dotykanie pięt (leżąc);4;50;
23.04.20;22:25:03;Dotykanie pięt (leżąc);5;66;
23.04.20;22:34:35;Wykroki na jednej nodze;1;20;
23.04.20;22:35:56;Wykroki na jednej nodze;2;16;
23.04.20;22:37:25;Wykroki na jednej nodze;3;15;
23.04.20;22:39:17;Wykroki na jednej nodze;4;14;
23.04.20;22:40:37;Wykroki na jednej nodze;5;13;
23.04.20;22:45:06;Scyzoryki (leżąc) V-Ups;1;17;
23.04.20;22:46:20;Scyzoryki (leżąc) V-Ups;2;16;
23.04.20;22:48:01;Scyzoryki (leżąc) V-Ups;3;16;
23.04.20;22:50:26;Scyzoryki (leżąc) V-Ups;4;15;
23.04.20;22:52:32;Scyzoryki (leżąc) V-Ups;5;12;
25.04.20;14:37:36;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);1;46;
25.04.20;14:39:54;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);2;40;
25.04.20;14:41:56;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);3;36;
25.04.20;14:44:34;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);4;36;
25.04.20;14:46:59;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);5;18;
25.04.20;14:55:32;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;1;16;
25.04.20;14:57:08;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;2;16;
25.04.20;14:59:04;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;3;16;
25.04.20;15:00:20;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;4;15;
25.04.20;15:02:20;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;5;15;
26.04.20;14:07:09;Scyzoryki (leżąc) V-Ups;1;17;
26.04.20;14:09:44;Scyzoryki (leżąc) V-Ups;2;17;
26.04.20;14:12:57;Scyzoryki (leżąc) V-Ups;3;17;
26.04.20;14:18:04;Scyzoryki (leżąc) V-Ups;4;15;
26.04.20;14:19:54;Scyzoryki (leżąc) V-Ups;5;12;
26.04.20;14:31:20;Nożyce (leżąc);1;50;
26.04.20;14:32:52;Nożyce (leżąc);2;30;
26.04.20;14:35:50;Nożyce (leżąc);3;26;
26.04.20;14:37:43;Nożyce (leżąc);4;32;
26.04.20;14:39:36;Nożyce (leżąc);5;22;
26.04.20;14:47:15;Dotykanie pięt (leżąc);1;50;
26.04.20;14:48:16;Dotykanie pięt (leżąc);2;52;
26.04.20;14:50:54;Dotykanie pięt (leżąc);3;56;
26.04.20;14:53:08;Dotykanie pięt (leżąc);4;58;
26.04.20;14:55:40;Dotykanie pięt (leżąc);5;60;
28.04.20;22:05:28;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;1;19;
28.04.20;22:07:03;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;2;16;
28.04.20;22:08:32;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;3;17;
28.04.20;22:10:39;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;4;16;
28.04.20;22:12:56;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;5;20;
28.04.20;22:43:06;Unoszenie nóg (leżąc);1;26;
28.04.20;22:44:59;Unoszenie nóg (leżąc);2;24;
28.04.20;22:46:51;Unoszenie nóg (leżąc);3;20;
28.04.20;22:49:06;Unoszenie nóg (leżąc);4;18;
28.04.20;22:50:51;Unoszenie nóg (leżąc);5;18;
28.04.20;22:52:59;Unoszenie bioder, ugięte nogi (leżąc);1;30;
28.04.20;22:54:42;Unoszenie bioder, ugięte nogi (leżąc);2;28;
28.04.20;22:56:09;Unoszenie bioder, ugięte nogi (leżąc);3;26;
28.04.20;22:58:13;Unoszenie bioder, ugięte nogi (leżąc);4;24;
28.04.20;22:59:41;Unoszenie bioder, ugięte nogi (leżąc);5;22;
29.04.20;17:30:28;Dotykanie pięt (leżąc);1;54;
29.04.20;17:32:15;Dotykanie pięt (leżąc);2;56;
29.04.20;17:34:16;Dotykanie pięt (leżąc);3;58;
29.04.20;17:36:12;Dotykanie pięt (leżąc);4;60;
29.04.20;17:39:50;Dotykanie pięt (leżąc);5;62;
29.04.20;17:52:14;Nożyce (leżąc);1;56;
29.04.20;17:54:06;Nożyce (leżąc);2;32;
29.04.20;17:56:16;Nożyce (leżąc);3;28;
29.04.20;17:58:32;Nożyce (leżąc);4;32;
29.04.20;18:00:55;Nożyce (leżąc);5;22;
01.05.20;14:43:21;Unoszenie bioder, ugięte nogi (leżąc);1;32;
01.05.20;14:45:35;Unoszenie bioder, ugięte nogi (leżąc);2;28;
01.05.20;14:48:56;Unoszenie bioder, ugięte nogi (leżąc);3;26;
01.05.20;14:51:11;Unoszenie bioder, ugięte nogi (leżąc);4;24;
01.05.20;14:53:23;Unoszenie bioder, ugięte nogi (leżąc);5;22;
01.05.20;15:01:34;Scyzoryki (leżąc) V-Ups;1;18;
01.05.20;15:04:01;Scyzoryki (leżąc) V-Ups;2;17;
01.05.20;15:06:15;Scyzoryki (leżąc) V-Ups;3;16;
01.05.20;15:08:34;Scyzoryki (leżąc) V-Ups;4;15;
01.05.20;15:13:17;Scyzoryki (leżąc) V-Ups;5;14;
02.05.20;14:42:21;Dotykanie pięt (leżąc);1;56;
02.05.20;14:43:50;Dotykanie pięt (leżąc);2;56;
02.05.20;14:45:14;Dotykanie pięt (leżąc);3;58;
02.05.20;14:46:51;Dotykanie pięt (leżąc);4;60;
02.05.20;14:48:18;Dotykanie pięt (leżąc);5;62;
02.05.20;14:58:28;Nożyce (leżąc);1;60;
02.05.20;15:00:24;Nożyce (leżąc);2;32;
02.05.20;15:01:50;Nożyce (leżąc);3;32;
02.05.20;15:03:31;Nożyce (leżąc);4;32;
02.05.20;15:05:10;Nożyce (leżąc);5;30;
02.05.20;15:12:56;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;1;20;
02.05.20;15:14:48;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;2;17;
02.05.20;15:16:34;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;3;17;
02.05.20;15:17:46;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;4;16;
02.05.20;15:19:40;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;5;20;
03.05.20;13:47:28;Unoszenie nóg (leżąc);1;26;
03.05.20;13:49:34;Unoszenie nóg (leżąc);2;24;
03.05.20;13:52:08;Unoszenie nóg (leżąc);3;22;
03.05.20;13:55:07;Unoszenie nóg (leżąc);4;20;
03.05.20;13:57:48;Unoszenie nóg (leżąc);5;18;
03.05.20;14:22:00;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);1;36;
03.05.20;14:24:01;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);2;36;
03.05.20;14:26:22;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);3;36;
03.05.20;14:28:53;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);4;36;
03.05.20;14:30:49;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);5;36;
05.05.20;17:18:43;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;1;20;
05.05.20;17:20:33;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;2;18;
05.05.20;17:21:40;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;3;18;
05.05.20;17:23:10;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;4;16;
05.05.20;17:25:34;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;5;20;
05.05.20;17:36:46;Nożyce (leżąc);1;60;
05.05.20;17:38:02;Nożyce (leżąc);2;36;
05.05.20;17:39:49;Nożyce (leżąc);3;32;
05.05.20;17:41:39;Nożyce (leżąc);4;32;
05.05.20;17:44:51;Nożyce (leżąc);5;30;
05.05.20;18:04:55;Wykroki na jednej nodze;1;13;
05.05.20;18:05:52;Wykroki na jednej nodze;2;13;
05.05.20;18:07:32;Wykroki na jednej nodze;3;13;
05.05.20;18:08:36;Wykroki na jednej nodze;4;13;
05.05.20;18:10:08;Wykroki na jednej nodze;5;13;
06.05.20;17:20:44;Unoszenie nóg (leżąc);1;26;
06.05.20;17:22:43;Unoszenie nóg (leżąc);2;24;
06.05.20;17:25:41;Unoszenie nóg (leżąc);3;22;
06.05.20;17:27:31;Unoszenie nóg (leżąc);4;20;
06.05.20;17:29:14;Unoszenie nóg (leżąc);5;20;
06.05.20;17:39:09;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);1;38;
06.05.20;17:40:51;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);2;36;
06.05.20;17:43:39;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);3;36;
06.05.20;17:45:25;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);4;36;
06.05.20;17:47:24;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);5;36;
06.05.20;17:57:42;Dotykanie pięt (leżąc);1;58;
06.05.20;17:58:57;Dotykanie pięt (leżąc);2;58;
06.05.20;18:00:22;Dotykanie pięt (leżąc);3;58;
06.05.20;18:01:14;Dotykanie pięt (leżąc);4;60;
06.05.20;18:02:16;Dotykanie pięt (leżąc);5;62;
07.05.20;17:27:01;Nożyce (leżąc);1;60;
07.05.20;17:28:53;Nożyce (leżąc);2;40;
07.05.20;17:29:55;Nożyce (leżąc);3;32;
07.05.20;17:30:47;Nożyce (leżąc);4;32;
07.05.20;17:31:39;Nożyce (leżąc);5;30;
07.05.20;17:51:57;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;1;20;
07.05.20;17:52:58;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;2;20;
07.05.20;17:54:19;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;3;18;
07.05.20;17:55:39;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;4;18;
07.05.20;17:57:24;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;5;20;
09.05.20;13:36:37;Unoszenie nóg (leżąc);1;26;
09.05.20;13:40:37;Unoszenie nóg (leżąc);2;24;
09.05.20;13:42:52;Unoszenie nóg (leżąc);3;24;
09.05.20;13:45:55;Unoszenie nóg (leżąc);4;20;
09.05.20;13:48:10;Unoszenie nóg (leżąc);5;20;
09.05.20;13:59:26;Unoszenie bioder, ugięte nogi (leżąc);1;34;
09.05.20;14:02:25;Unoszenie bioder, ugięte nogi (leżąc);2;28;
09.05.20;14:06:21;Unoszenie bioder, ugięte nogi (leżąc);3;26;
09.05.20;14:07:49;Unoszenie bioder, ugięte nogi (leżąc);4;26;
09.05.20;14:10:30;Unoszenie bioder, ugięte nogi (leżąc);5;22;
09.05.20;14:26:25;Dotykanie pięt (leżąc);1;60;
09.05.20;14:27:54;Dotykanie pięt (leżąc);2;60;
09.05.20;14:28:37;Dotykanie pięt (leżąc);3;60;
09.05.20;14:29:42;Dotykanie pięt (leżąc);4;60;
09.05.20;14:31:07;Dotykanie pięt (leżąc);5;62;
10.05.20;11:43:42;Nożyce (leżąc);1;60;
10.05.20;11:44:47;Nożyce (leżąc);2;42;
10.05.20;11:46:44;Nożyce (leżąc);3;34;
10.05.20;11:48:00;Nożyce (leżąc);4;32;
10.05.20;11:50:07;Nożyce (leżąc);5;30;
11.05.20;17:11:00;Dotykanie pięt (leżąc);1;60;
11.05.20;17:14:16;Dotykanie pięt (leżąc);2;62;
11.05.20;17:15:31;Dotykanie pięt (leżąc);3;60;
11.05.20;17:16:45;Dotykanie pięt (leżąc);4;60;
11.05.20;17:18:09;Dotykanie pięt (leżąc);5;62;
11.05.20;17:27:33;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);1;40;
11.05.20;17:29:04;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);2;36;
11.05.20;17:30:51;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);3;36;
11.05.20;17:32:33;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);4;36;
11.05.20;17:34:54;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);5;36;
11.05.20;17:45:35;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;1;20;
11.05.20;17:46:40;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;2;20;
11.05.20;17:48:01;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;3;20;
11.05.20;17:50:01;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;4;18;
11.05.20;17:51:43;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;5;20;
11.05.20;17:53:28;Unoszenie bioder, ugięte nogi (leżąc);1;22;
11.05.20;17:54:42;Unoszenie bioder, ugięte nogi (leżąc);2;40;
11.05.20;17:55:54;Unoszenie bioder, ugięte nogi (leżąc);3;24;
11.05.20;17:57:15;Unoszenie bioder, ugięte nogi (leżąc);4;24;
11.05.20;17:57:53;Unoszenie bioder, ugięte nogi (leżąc);5;12;
13.05.20;17:32:46;Nożyce (leżąc);1;60;
13.05.20;17:34:14;Nożyce (leżąc);2;44;
13.05.20;17:35:50;Nożyce (leżąc);3;34;
13.05.20;17:37:20;Nożyce (leżąc);4;34;
13.05.20;17:40:09;Nożyce (leżąc);5;30;
13.05.20;17:52:33;Unoszenie nóg (leżąc);1;26;
13.05.20;17:54:46;Unoszenie nóg (leżąc);2;26;
13.05.20;17:56:17;Unoszenie nóg (leżąc);3;24;
13.05.20;17:59:11;Unoszenie nóg (leżąc);4;20;
13.05.20;17:59:59;Unoszenie nóg (leżąc);5;20;
14.05.20;21:09:24;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);1;40;
14.05.20;21:11:04;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);2;38;
14.05.20;21:13:07;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);3;36;
14.05.20;21:14:38;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);4;36;
14.05.20;21:16:33;Odwodzenie nogi w tył ze zgięciem kolana (klęcząc);5;36;
14.05.20;21:24:34;Dotykanie pięt (leżąc);1;62;
14.05.20;21:26:20;Dotykanie pięt (leżąc);2;62;
14.05.20;21:27:29;Dotykanie pięt (leżąc);3;62;
14.05.20;21:28:27;Dotykanie pięt (leżąc);4;62;
14.05.20;21:29:43;Dotykanie pięt (leżąc);5;60;
14.05.20;21:42:02;Scyzoryki (leżąc) V-Ups;1;14;
14.05.20;21:42:54;Scyzoryki (leżąc) V-Ups;2;14;
14.05.20;21:46:10;Scyzoryki (leżąc) V-Ups;3;14;
14.05.20;21:48:06;Scyzoryki (leżąc) V-Ups;4;14;
14.05.20;21:49:56;Scyzoryki (leżąc) V-Ups;5;14;
16.05.20;13:43:21;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;1;20;
16.05.20;13:45:05;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;2;20;
16.05.20;13:47:50;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;3;20;
16.05.20;13:53:22;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;4;20;
16.05.20;13:56:00;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;5;20;
16.05.20;14:09:49;Nożyce (leżąc);1;62;
16.05.20;14:12:07;Nożyce (leżąc);2;42;
16.05.20;14:15:35;Nożyce (leżąc);3;36;
16.05.20;14:17:24;Nożyce (leżąc);4;34;
16.05.20;14:19:33;Nożyce (leżąc);5;30;
17.05.20;14:09:29;Unoszenie nóg (leżąc);1;26;
17.05.20;14:11:02;Unoszenie nóg (leżąc);2;26;
17.05.20;14:13:22;Unoszenie nóg (leżąc);3;26;
17.05.20;14:15:10;Unoszenie nóg (leżąc);4;20;
17.05.20;14:17:33;Unoszenie nóg (leżąc);5;20;
17.05.20;14:37:39;Dotykanie pięt (leżąc);1;62;
17.05.20;14:39:16;Dotykanie pięt (leżąc);2;62;
17.05.20;14:41:02;Dotykanie pięt (leżąc);3;62;
17.05.20;14:43:16;Dotykanie pięt (leżąc);4;62;
17.05.20;14:46:37;Dotykanie pięt (leżąc);5;62;
19.05.20;18:16:45;Nożyce (leżąc);1;66;
19.05.20;18:19:30;Nożyce (leżąc);2;46;
19.05.20;18:21:55;Nożyce (leżąc);3;32;
19.05.20;18:24:04;Nożyce (leżąc);4;34;
19.05.20;18:26:23;Nożyce (leżąc);5;30;
19.05.20;18:46:09;Scyzoryki (leżąc) V-Ups;1;15;
19.05.20;18:47:36;Scyzoryki (leżąc) V-Ups;2;15;
19.05.20;18:50:27;Scyzoryki (leżąc) V-Ups;3;14;
19.05.20;18:53:18;Scyzoryki (leżąc) V-Ups;4;14;
19.05.20;18:56:31;Scyzoryki (leżąc) V-Ups;5;14;
20.05.20;17:20:06;Dotykanie pięt (leżąc);1;64;
20.05.20;17:21:36;Dotykanie pięt (leżąc);2;62;
20.05.20;17:23:51;Dotykanie pięt (leżąc);3;62;
20.05.20;17:25:11;Dotykanie pięt (leżąc);4;62;
20.05.20;17:26:14;Dotykanie pięt (leżąc);5;62;
20.05.20;17:36:53;Unoszenie nóg (leżąc);1;26;
20.05.20;17:38:09;Unoszenie nóg (leżąc);2;26;
20.05.20;17:40:37;Unoszenie nóg (leżąc);3;26;
20.05.20;17:43:02;Unoszenie nóg (leżąc);4;22;
20.05.20;17:44:58;Unoszenie nóg (leżąc);5;20;
20.05.20;17:59:00;Unoszenie bioder, ugięte nogi (leżąc);1;12;
20.05.20;18:00:00;Unoszenie bioder, ugięte nogi (leżąc);2;12;
20.05.20;18:01:18;Unoszenie bioder, ugięte nogi (leżąc);3;10;
20.05.20;18:02:20;Unoszenie bioder, ugięte nogi (leżąc);4;10;
20.05.20;18:03:34;Unoszenie bioder, ugięte nogi (leżąc);5;10;
21.05.20;17:49:41;Nożyce (leżąc);1;66;
21.05.20;17:51:28;Nożyce (leżąc);2;46;
21.05.20;17:53:43;Nożyce (leżąc);3;38;
21.05.20;17:56:28;Nożyce (leżąc);4;40;
21.05.20;17:58:38;Nożyce (leżąc);5;30;
21.05.20;18:06:48;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;1;20;
21.05.20;18:08:48;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;2;20;
21.05.20;18:10:56;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;3;20;
21.05.20;18:12:41;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;4;20;
21.05.20;18:14:47;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;5;20;
23.05.20;13:31:50;Unoszenie nóg (leżąc);1;26;
23.05.20;13:33:44;Unoszenie nóg (leżąc);2;26;
23.05.20;13:35:59;Unoszenie nóg (leżąc);3;26;
23.05.20;13:38:44;Unoszenie nóg (leżąc);4;22;
23.05.20;13:41:16;Unoszenie nóg (leżąc);5;22;
23.05.20;13:55:49;Unoszenie bioder, ugięte nogi (leżąc);1;13;
23.05.20;13:57:08;Unoszenie bioder, ugięte nogi (leżąc);2;13;
23.05.20;13:58:45;Unoszenie bioder, ugięte nogi (leżąc);3;10;
23.05.20;14:01:40;Unoszenie bioder, ugięte nogi (leżąc);4;10;
23.05.20;14:05:20;Unoszenie bioder, ugięte nogi (leżąc);5;10;
23.05.20;14:14:37;Dotykanie pięt (leżąc);1;64;
23.05.20;14:16:25;Dotykanie pięt (leżąc);2;64;
23.05.20;14:17:33;Dotykanie pięt (leżąc);3;64;
23.05.20;14:19:18;Dotykanie pięt (leżąc);4;62;
23.05.20;14:20:29;Dotykanie pięt (leżąc);5;62;
26.05.20;18:16:02;Nożyce (leżąc);1;68;
26.05.20;18:16:58;Nożyce (leżąc);2;46;
26.05.20;18:17:57;Nożyce (leżąc);3;38;
26.05.20;18:19:49;Nożyce (leżąc);4;40;
26.05.20;18:21:57;Nożyce (leżąc);5;30;
26.05.20;18:43:18;Dotykanie pięt (leżąc);1;64;
26.05.20;18:44:24;Dotykanie pięt (leżąc);2;64;
26.05.20;18:45:25;Dotykanie pięt (leżąc);3;64;
26.05.20;18:46:42;Dotykanie pięt (leżąc);4;64;
26.05.20;18:47:49;Dotykanie pięt (leżąc);5;62;
27.05.20;18:35:40;Unoszenie nóg (leżąc);1;26;
27.05.20;18:37:13;Unoszenie nóg (leżąc);2;26;
27.05.20;18:40:30;Unoszenie nóg (leżąc);3;26;
27.05.20;18:43:02;Unoszenie nóg (leżąc);4;22;
27.05.20;18:45:10;Unoszenie nóg (leżąc);5;24;
28.05.20;18:25:07;Dotykanie pięt (leżąc);1;66;
28.05.20;18:26:03;Dotykanie pięt (leżąc);2;64;
28.05.20;18:27:31;Dotykanie pięt (leżąc);3;64;
28.05.20;18:28:29;Dotykanie pięt (leżąc);4;64;
28.05.20;18:30:37;Dotykanie pięt (leżąc);5;64;
28.05.20;18:40:56;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;1;20;
28.05.20;18:43:15;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;2;20;
28.05.20;18:45:14;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;3;20;
28.05.20;18:48:03;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;4;20;
28.05.20;18:49:48;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;5;20;
30.05.20;10:28:06;Unoszenie nóg (leżąc);1;15;
30.05.20;10:29:45;Unoszenie nóg (leżąc);2;15;
30.05.20;10:32:20;Unoszenie nóg (leżąc);3;15;
30.05.20;10:36:57;Unoszenie nóg (leżąc);4;15;
30.05.20;10:40:59;Unoszenie nóg (leżąc);5;15;
30.05.20;10:50:43;Nożyce (leżąc);1;66;
30.05.20;10:53:35;Nożyce (leżąc);2;50;
30.05.20;10:56:58;Nożyce (leżąc);3;38;
30.05.20;11:00:22;Nożyce (leżąc);4;40;
30.05.20;11:04:22;Nożyce (leżąc);5;30;
31.05.20;10:13:29;Dotykanie pięt (leżąc);1;68;
31.05.20;10:14:52;Dotykanie pięt (leżąc);2;64;
31.05.20;10:16:32;Dotykanie pięt (leżąc);3;64;
31.05.20;10:21:03;Dotykanie pięt (leżąc);4;64;
31.05.20;10:24:14;Dotykanie pięt (leżąc);5;64;
31.05.20;10:42:41;Scyzoryki (leżąc) V-Ups;1;10;
31.05.20;10:44:03;Scyzoryki (leżąc) V-Ups;2;10;
31.05.20;10:45:38;Scyzoryki (leżąc) V-Ups;3;10;
31.05.20;10:49:30;Scyzoryki (leżąc) V-Ups;4;10;
31.05.20;10:51:29;Scyzoryki (leżąc) V-Ups;5;10;
31.05.20;11:10:10;Wykroki na jednej nodze;1;7;
31.05.20;11:11:15;Wykroki na jednej nodze;2;8;
31.05.20;11:12:32;Wykroki na jednej nodze;3;9;
31.05.20;11:13:38;Wykroki na jednej nodze;4;10;
31.05.20;11:14:41;Wykroki na jednej nodze;5;11;
02.06.20;18:07:20;Unoszenie nóg (leżąc);1;16;
02.06.20;18:08:24;Unoszenie nóg (leżąc);2;16;
02.06.20;18:09:16;Unoszenie nóg (leżąc);3;15;
02.06.20;18:10:52;Unoszenie nóg (leżąc);4;15;
02.06.20;18:12:39;Unoszenie nóg (leżąc);5;15;
03.06.20;18:02:57;Wykroki na jednej nodze;1;8;
03.06.20;18:03:49;Wykroki na jednej nodze;2;8;
03.06.20;18:04:30;Wykroki na jednej nodze;3;9;
03.06.20;18:05:01;Wykroki na jednej nodze;4;10;
03.06.20;18:06:30;Wykroki na jednej nodze;5;11;
03.06.20;18:23:03;Dotykanie pięt (leżąc);1;70;
03.06.20;18:23:54;Dotykanie pięt (leżąc);2;64;
03.06.20;18:24:48;Dotykanie pięt (leżąc);3;64;
03.06.20;18:25:51;Dotykanie pięt (leżąc);4;66;
03.06.20;18:27:18;Dotykanie pięt (leżąc);5;66;
03.06.20;18:34:11;Unoszenie bioder, ugięte nogi (leżąc);1;14;
03.06.20;18:35:40;Unoszenie bioder, ugięte nogi (leżąc);2;13;
03.06.20;18:36:53;Unoszenie bioder, ugięte nogi (leżąc);3;10;
03.06.20;18:37:19;Unoszenie bioder, ugięte nogi (leżąc);4;10;
03.06.20;18:41:06;Unoszenie bioder, ugięte nogi (leżąc);5;10;
04.06.20;18:20:53;Unoszenie nóg (leżąc);1;16;
04.06.20;18:22:08;Unoszenie nóg (leżąc);2;16;
04.06.20;18:24:09;Unoszenie nóg (leżąc);3;16;
04.06.20;18:26:14;Unoszenie nóg (leżąc);4;15;
04.06.20;18:28:43;Unoszenie nóg (leżąc);5;15;
04.06.20;18:36:20;Nożyce (leżąc);1;64;
